Message,Label
New users can get 100% cash bonus when they make their first deposit! s6fha.bid,scam
"Your One-Time PIN for your BDO Securities login is 463321. DO NOT SHARE THIS WITH ANYONE. If you did not request for an OTP, pls call our Customer Support Hotline at (02)8840-7878.",ham
"Travel now, pay lighter! Book your flight & pay in 24 gives over 12 months with GGives. Book with zero down payment, & no credit card needed. Mag-GGives na!",ham
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. nmiy.bid",scam
You can get up to 3000P cash by downloading. New users can enjoy 100% cash bonus when they recharge! mini777.tv,scam
"Your One-Time PIN for your BDO Securities login is 348900. DO NOT SHARE THIS WITH ANYONE. If you did not request for an OTP, pls call our Customer Support Hotline at (02)8840-7878.",ham
"768760 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
"574198 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
Rank No. 1 sa listahan ng rekomendasyon ng Google Store at manalo ng malalaking premyo google-play.tv,scam
[ Betso88 x Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin3.tv,scam
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. oytb.bid",scam
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qytb.bid",scam
Mas masaya mag-online shopping pag may extra budget up to P125k! Shop now and pay later with GGives. Check out with GCash and select GGives as your payment method. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,ham
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. hjga.bid",scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. jszm.bid",scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhjk.bid",scam
"Gear up for luck at WinningPlus! Win brand new car and motorcycle in the New Year Fa cai wheel promo. Claim 588p & 388p, enjoy 153% deposit bonus at WinPlus.tv",scam
"Enter verification code: 242140, to activate SPayLater, valid for 15 mins. NEVER share this code with others under any circumstances. PW42aWeqbj5",ham
"Be Unbreakable with a 10% discount voucher that you can use at Spartan Race PH's Batangas Sprint 5K Race this February 17, 2024! Just swap 15GB of your No Expiry Data via 'Mo Creds. Open your GOMO PH app and swap now! No advisories? Text OFF to 2686 for free.",ham
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. jszm.bid",scam
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qthb.bid",scam
Use 972534 for two-factor authentication on Facebook.,ham
New Player Free 2570P! PAGCOR Licensed! Official Jili!Cashout 10 Min! Play in GCash Playzone2.icu,scam
"Hi Mr/Ms <NAME>, RDCN 53862 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",ham
"Finally, Thanks god it's Friday at GoJackpot! Claim Free 6,888p Today, February 2! New players Enjoy Free 777p + 177p ! Join Now at GoJackpot3.tv",scam
[ Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin3.tv,scam
It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. hgzb.bid,scam
"Get up to P1,000 cashback when you Scan to Pay with the new BDO Pay from Feb 1 to April 15, 2024! Download now and sign up using your BDO Online username & password. For promo details, visit the BDO website, click Deals & search BDO Pay. T&C apply. DTI184337",ham
It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. qhmz.bid,scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. wanp.bid",scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhmg.bid",scam
"Tomorrow's Payday Blast on GoJackpot, Jan 30 & 31! New players grab 777p & 177p bonus + 155% Extra Deposit Bonus. Play & Win millions Prizes at GoJackpot.tv",scam
"Did you request to SEND MONEY to JA**N R*** S.'s GCash number, 09917355455 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 947868.",ham
Use 219300 for two-factor authentication on Facebook.,ham
Use 219300 for two-factor authentication on Facebook.,ham
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zklq.bid",scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. twlk.bid",scam
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. kakd.bid",scam
Begin your journey to prosperity! Grab the New User Giveaway at JILI747! 8000p + 888p. Let luck guide your adventures at JILi747a.tv,scam
Achieve na ang #TravelGoals with GGives. Magbook ng tickets para sa pamilya at magbayad nang hulugan. Pay with GCash and choose GGives as your payment method at the checkout page. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,ham
"Hey, GOMO Fam! Just a reminder to be careful against strange messages disguised as legitimate institutions such as government agencies, telcos, or banks. Do not reply or follow instructions from these messages or click any of the links. GOMO will never ask for credit card details or OTPs through unofficial links. Let's be vigilant and help make the community safe by reporting them via the NTC Complaint Page. Take care and stay awesome!",ham
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhga.bid",scam
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. gogt.bid",scam
Join Saturday Special Event at WinningPlus! Claim 999p Free Bonus for Jackpot Day of Your Saturday! New Player Get bonus of 588p & 388p! Win Now at winplus2.tv,scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. tyyy.bid",scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. yhgg.bid",scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. yhgg.bid",scam
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. hahb.bid",scam
"#BDOStopScam: Stay vigilant! That ""bank employee"" asking for your account details and OTP is a scammer. DON'T GIVE your username, password, and OTP to anyone.",ham
"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1000.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 570670.",ham
Your GCash account has been unlinked from your Netflix Inc. account. Avoid frequent unlinking as this can result in being unable to relink your account.,ham
[ Betso88 x Epicwin ]: Welcome back Epic Family ! PROMO ALERT ! Deposit now and GET 3 FREE WHEEL SPINS with prizes up to 500P! Trusted website : EpicWin.tv,scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. mmyy.bid",scam
"Get Today Now, 25th PayDay Blast Free 6,888p Bonus on GoJackpot! Be Ready Too for Friday Bonus 6,888p on Tomorrow! New Player, Free 777p + 177p at GoJackpot1.tv",scam
Level up your luck at JILI747! New players revel in 8000p + 888p. Let luck be your guide for thrilling adventures at jili747.icu,scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. ahjk.bid",scam
Gawing affordable ang bagong sofa set with GGives! Instant hulugan with no aditional docs needed. Check out with GCash at piliin ang GGives as your payment method. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,ham
[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted Link: Epicwin16.icu,scam
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/BDO_Secured",scam
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/Secure-BDO",scam
317 402 is your Instagram code. Don't share it.,ham
Experience GoJackpot! Exclusive bonus 777p + 177p & 100% Welcome Bonus for New Players. Enjoy Daily Cashback of 888p. Join Now at gojackpotph3.icu,ham
Celebrate Saturday with WinningPlus! Double Joy with 999p & new Users get 588p & 388p free. Get PayDay & Saturday Bonus for Total of 1998p Free at WinPlus16.icu,scam
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. qyhg.bid",scam
"J&T DELIVERY!TN: 788258004722 Rider:OCW MICHAEL TUMBOCON,639668232709. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",ham
May instant extra budget ka na sa supermarket with GGives! Just scan the GCash QR code and choose GGives para sa madaliang bayaran up to 24 months na walang downpayment. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,ham
"J&T DELIVERY!TN: 788258004722 Rider:OCW MICHAEL TUMBOCON,639668232709. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",ham
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. ekja.bid",scam
New Player Free 2570P! PAGCOR Licensed! Official Jili!Cashout 10 Min! Play in GCash Playzone1.icu,scam
"J&T DELIVERY!TN: 788258004722 Rider:OCW MICHAEL TUMBOCON,639668232709. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",ham
[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted Link: Epicwin11.icu,scam
Your payment of P899.00 to Google has been successfully processed on 01-18-24 04:31:46 AM. Ref. No. 035729239,ham
You have successfully linked your GCash account to GOOGLE_PH.,ham
"490563 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
You have received P792.00 GCash from 7eleven Kiosk w/ MSG - 2401-8003-9666. Your new balance is P927.57 01-18-24 4:20AM. Ref no. 0014628370228.,ham
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. pppo.bid",scam
"Discover Wednesday luck at SugarPlay! Get winning giveaways up to 18,888, Extra Deposit Bonus 2,000p, and promotions up to 58,888 at SugarPlayPh.icu",scam
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. pppo.bid",scam
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. yyhq.bid",scam
Abot-kaya na ang bagong appliances sa bahay with GGives! Shop now & pay later in up to 24 months. Piliin ang GGives sa GCash app pagka-scan ng QR sa cashier. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,ham
"Hi Mr/Ms <NAME>, RDCN 77173 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",ham
"Hi Mr/Ms CHRISTOPHER, RDCN 77169 can be claimed at any RDPawnshop, Penbank, Villarica & TrueMoney branches. Please present valid ID. Thank you!",ham
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. zxct.bid",scam
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. addd.bid",scam
"Did you request to do BANK TRANSFER to BDO Unibank, Inc. account no. ending in 6177 with amount of PHP 1600.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 580626.",ham
www.hh88hg.website Get free bonus 1998 now. No deposit conditions,scam
Big home improvements? Magbayad ng hulugan with GGives! Choose GGives when you scan the QR code at the cashier using the GCash app. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,ham
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. abcf.bid",scam
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. kkkq.bid",scam
https://dff9dfd.guru Get free bonus 1777 now. No deposit conditions,scam
New users get 100% bonus on their first deposit and cash bonus at 20:00 every night! bv0g5.bid,scam
"Double your fun at Sugarplay11.icu ! Claim your 28,888 Giveaway Promotion and let the winning spree begin",scam
Dont miss your FRIDAY Bonus 6888 With New Member 153% Deposit Bonus! Get Free 777p&177p. More Promotion Event & Favor Slot Games at GoJackpot11.icu,scam
"Congratulations, you are now eligible to use GGives for a limited time only! Shop now without worries and pay later. Enjoy as low as 0% interest with our partner merchants! Visit GGives in the GCash app to learn more about our participating merchants and how to pay using GGives.",ham
"You are activating GGives on your GCash account to loan and pay in installments. Kung hindi ikaw ito, 'WAG IBIGAY SA KAHIT SAANG SITE O IPADALA SA KAHIT KANINO ang OTP mo dahil SCAM 'YAN! Kung ikaw ang nag request, ang OTP mo ay 480514",ham
Kulang ang budget? Sagot ka ng GGives! Pwede kang magshopping up to P125k at magbayad nang hulugan with 0 downpayment today! Tap Borrow > GGives sa GCash app para mag-activate ang GGives. Your GGives eligibility is subject to regular review. Check your GGives dashboard before use to ensure eligibility.,ham
"#BDOStopScam: IGNORE fake alerts asking you to verify a transaction through a link. BDO will not send links, so DON'T CLICK links and DON'T SHARE your OTP!",ham
"Ring in the New Year hassle-free! Download the new BDO Pay app for simplified payments using your linked BDO Debit Card, Credit Card or Deposit Account.",ham
94362 is your Facebook confirmation code,ham
Win Big Today at WinningPlus! New Players Remember Get 153% Extra Bonus & Get 588p & 388p For Free! Explore More Promotions & Vip Clup at https://WinPlus8.icu,scam
Yassss! You've successfully purchased 20GB Data No Expiry. P259.00 has been charged to your account. You may view your purchase history through the My Account section of the GOMO PH App.,ham
"984709 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
You have received P148.50 GCash from 7eleven Kiosk w/ MSG - 2400-9000-2873. Your new balance is P254.57 01-09-24 12:12AM. Ref no. 0014427665527.,ham
"Online part-time job with free time, daily income of 330P, contact the tutor to receive 138P newbie red envelope. jf58.bid",scam
"Part-time car reviewer, easily earn 300P high income, contact the manager to receive 138P newbie red envelope. qp03.bid",scam
"Guys, I just joined the car reviewer job and have earned 300P. Contact the manager to receive a 138P red envelope. px698.bid",scam
"Inimbitahan mo ang isang kaibigan na mag-recharge ng P100, ang iyong kaibigan ay makakakuha ng P200 at makakakuha ka ng P66 phl777.tv",scam
"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",scam
"Mag-recruit ng mga reviewer ng kotse, sumali at makakuha ng 138p. Code ng imbitasyon: 2H7MSY wqe68.bid",scam
"Mag-recruit ng mga reviewer ng kotse, sumali at makakuha ng 138p. Code ng imbitasyon: 2H7MSY wqe68.bid",scam
"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",scam
Make the switch to the new BDO Online app now and get a more personalized experience with the way you manage your BDO accounts. Download now!,ham
"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",scam
